place_id,name,lat,lng,type,rating,review_count,price_level,is_operational,source
osm_10147414098,Paris Foodland And Cafe,27.6828095,85.3462384,cafe,,,,True,openstreetmap
osm_10147414122,Jhilko Fast Food Cafe,27.6797866,85.3471148,cafe,,,,True,openstreetmap
osm_10148831434,Khimu Store,27.6767064,85.3855732,cafe,,,,True,openstreetmap
osm_10148831458,Madhyapur Dairy and Coffee Shop,27.6809112,85.3860694,cafe,,,,True,openstreetmap
osm_10148831463,Vintage Tea House,27.6815175,85.3862733,cafe,,,,True,openstreetmap
osm_10186036917,Unknown Cafe,27.7475629,85.3479785,cafe,,,,True,openstreetmap
osm_10186037317,Selfie Food Cafe,27.7469311,85.347852,cafe,,,,True,openstreetmap
osm_10204324714,fyafulla,27.7214097,85.3796805,cafe,,,,True,openstreetmap
osm_10206769417,चिया कफी पसल,27.699629,85.3570947,cafe,,,,True,openstreetmap
osm_10208827818,Unknown Cafe,27.6902147,85.3679398,cafe,,,,True,openstreetmap
osm_10216528287,Vista B Coffee,27.7104389,85.3185484,cafe,,,,True,openstreetmap
osm_10227898317,Unknown Cafe,27.6943726,85.2987035,cafe,,,,True,openstreetmap
osm_10246588409,Unknown Cafe,27.7150875,85.3040672,cafe,,,,True,openstreetmap
osm_10253632939,ku,27.7233313,85.3780739,cafe,,,,True,openstreetmap
osm_10549101612,चियावाला चाबहिल,27.7170282,85.343528,cafe,,,,True,openstreetmap
osm_10567757709,Entrance Cafe,27.6807757,85.3211399,cafe,,,,True,openstreetmap
osm_10576602141,Poets´ Corner,27.6734168,85.2798256,cafe,,,,True,openstreetmap
osm_10591329467,Penthouse Rooftop Bar & Lounge,27.7129871,85.3175913,cafe,,,,True,openstreetmap
osm_10591494760,jj,27.72376,85.3755369,cafe,,,,True,openstreetmap
osm_10610495806,Unknown Cafe,27.7067246,85.3779546,cafe,,,,True,openstreetmap
osm_10611337905,Unknown Cafe,27.7108059,85.3735462,cafe,,,,True,openstreetmap
osm_10611340505,Unknown Cafe,27.7062917,85.3730802,cafe,,,,True,openstreetmap
osm_10614868205,Unknown Cafe,27.7066906,85.377531,cafe,,,,True,openstreetmap
osm_10617740410,Unknown Cafe,27.7014293,85.3791227,cafe,,,,True,openstreetmap
osm_10617740420,The Food Gallery / Mudula Mart,27.6994849,85.3834368,cafe,,,,True,openstreetmap
osm_10617742105,Unknown Cafe,27.6997466,85.3789979,cafe,,,,True,openstreetmap
osm_10629351205,Unknown Cafe,27.6960789,85.3772064,cafe,,,,True,openstreetmap
osm_10654971308,Unknown Cafe,27.6519853,85.3425363,cafe,,,,True,openstreetmap
osm_10678289306,Urban De Cafe,27.6705404,85.2799589,cafe,,,,True,openstreetmap
osm_10680582106,Nepal Tea,27.7178125,85.3448012,cafe,,,,True,openstreetmap
osm_10683118905,Ohana Cafe,27.723121,85.3591408,cafe,,,,True,openstreetmap
osm_10698637827,Unique bakery,27.6667704,85.3842144,cafe,,,,True,openstreetmap
osm_10701172477,Kafe Codes,27.688771,85.3278975,cafe,,,,True,openstreetmap
osm_10701237339,Kaffee Codes,27.6889038,85.3278908,cafe,,,,True,openstreetmap
osm_10701256279,Cake station,27.688673,85.3282727,cafe,,,,True,openstreetmap
osm_10701268272,Tea O' Clock,27.6889878,85.3283317,cafe,,,,True,openstreetmap
osm_10701278716,निन्जा रोस्ट र टोस्ट क्याफे र बेकरी,27.6895331,85.3284552,cafe,,,,True,openstreetmap
osm_10701294899,Tea o'clock,27.68906,85.3283709,cafe,,,,True,openstreetmap
osm_10701299980,अड्डा,27.6886597,85.3284571,cafe,,,,True,openstreetmap
osm_10701333067,Ninja,27.6887906,85.3282544,cafe,,,,True,openstreetmap
osm_10789652320,रवि क्याफे,27.6675478,85.344805,cafe,,,,True,openstreetmap
osm_10792985805,Unknown Cafe,27.7122511,85.3121218,cafe,,,,True,openstreetmap
osm_10826849610,Unknown Cafe,27.6930318,85.3280051,cafe,,,,True,openstreetmap
osm_10831660705,मिराणा बेकर्स र क्याफे,27.7056125,85.3297384,cafe,,,,True,openstreetmap
osm_10888676805,Unknown Cafe,27.7205031,85.3192672,cafe,,,,True,openstreetmap
osm_10888679205,Unknown Cafe,27.7262508,85.3634911,cafe,,,,True,openstreetmap
osm_10892458506,Unknown Cafe,27.7162159,85.3250332,cafe,,,,True,openstreetmap
osm_10973663605,Chiya Ghar,27.7075147,85.3231409,cafe,,,,True,openstreetmap
osm_10973663905,Himalayan Beans Java,27.7225505,85.3489534,cafe,,,,True,openstreetmap
osm_11019621907,Shenature Cafe,27.716157,85.3130675,cafe,,,,True,openstreetmap
osm_11021430905,Cafe Central,27.7278492,85.3342873,cafe,,,,True,openstreetmap
osm_11029627205,Cafe kunz,27.7256094,85.3241388,cafe,,,,True,openstreetmap
osm_11073178405,Unknown Cafe,27.6756572,85.326514,cafe,,,,True,openstreetmap
osm_11083487805,Unknown Cafe,27.6815132,85.3176079,cafe,,,,True,openstreetmap
osm_11118833318,Newa Cafe And Bar,27.7077425,85.2839162,cafe,,,,True,openstreetmap
osm_11179393640,Unknown Cafe,27.6712811,85.3264751,cafe,,,,True,openstreetmap
osm_11192795811,Chiba Cafe,27.6587548,85.3459561,cafe,,,,True,openstreetmap
osm_11224544237,Cherdung Cafe,27.7010018,85.2533147,cafe,,,,True,openstreetmap
osm_11252223837,Unknown Cafe,27.685968,85.3176597,cafe,,,,True,openstreetmap
osm_11257674772,Coffee & Bites,27.7162594,85.3107362,cafe,,,,True,openstreetmap
osm_11259128837,Unknown Cafe,27.7141258,85.334162,cafe,,,,True,openstreetmap
osm_11341043746,Sami croissantery,27.6839466,85.3122468,cafe,,,,True,openstreetmap
osm_11341059021,Mustang coffee,27.6859348,85.3162048,cafe,,,,True,openstreetmap
osm_11341068130,PD Coffee Lab,27.6860176,85.3156255,cafe,,,,True,openstreetmap
osm_11341095597,Bricks cafe,27.6857434,85.3178048,cafe,,,,True,openstreetmap
osm_11343087078,Freak Street Kaffe,27.7030841,85.3076086,cafe,,,,True,openstreetmap
osm_11343090905,Alley's cafe,27.7034519,85.30679,cafe,,,,True,openstreetmap
osm_11343098181,Yatri cafe,27.7034985,85.3066659,cafe,,,,True,openstreetmap
osm_11346408569,Unknown Cafe,27.7281049,85.3698895,cafe,,,,True,openstreetmap
osm_11353483095,Keroneva Cafe,27.6872966,85.3141706,cafe,,,,True,openstreetmap
osm_11353483279,Sesame bakery and coffee,27.6849094,85.3125949,cafe,,,,True,openstreetmap
osm_11353487808,Cuts and coffee,27.685216,85.3129742,cafe,,,,True,openstreetmap
osm_11353732141,Himalayan Java cafe,27.6823415,85.3112206,cafe,,,,True,openstreetmap
osm_11357787082,Nutopia cafe,27.6749306,85.3254956,cafe,,,,True,openstreetmap
osm_11358112380,Kar.ma Coffee,27.6775737,85.3110292,cafe,,,,True,openstreetmap
osm_11359540677,Brewshala,27.6776687,85.3110653,cafe,,,,True,openstreetmap
osm_11359724668,Bahavana coffee,27.7212304,85.3210548,cafe,,,,True,openstreetmap
osm_11359766597,Coffee Escape,27.7185096,85.3176548,cafe,,,,True,openstreetmap
osm_11361310282,Maya the coffee room,27.7136145,85.3125052,cafe,,,,True,openstreetmap
osm_11361362994,Himalayan Java Coffee,27.7153016,85.3133163,cafe,,,,True,openstreetmap
osm_11361370950,Arabica Coffee,27.7154961,85.3130881,cafe,,,,True,openstreetmap
osm_11363394046,Cafe Joshi,27.7374175,85.3344683,cafe,,,,True,openstreetmap
osm_11363642470,Holiday Cafe,27.730786,85.3299385,cafe,,,,True,openstreetmap
osm_11363990194,Filli cafe,27.721161,85.3201245,cafe,,,,True,openstreetmap
osm_11391709036,Kwality cafe,27.726386,85.3233581,cafe,,,,True,openstreetmap
osm_11399486869,SM BAKERY CAFE & GAMING,27.680078,85.3431934,cafe,,,,True,openstreetmap
osm_11414443771,VELLA BIN CAFE,27.6936013,85.2812899,cafe,,,,True,openstreetmap
osm_11500492170,चिया पसल,27.6778061,85.3618548,cafe,,,,True,openstreetmap
osm_11505176620,Mayalu Cafe,27.7352527,85.3054086,cafe,,,,True,openstreetmap
osm_11740544969,Unknown Cafe,27.6762101,85.3189597,cafe,,,,True,openstreetmap
osm_11763991969,Unknown Cafe,27.7130053,85.2896923,cafe,,,,True,openstreetmap
osm_11766248569,Unknown Cafe,27.7073033,85.3334616,cafe,,,,True,openstreetmap
osm_11795541970,Unknown Cafe,27.6759748,85.322936,cafe,,,,True,openstreetmap
osm_11845003096,Nepal Tea Collective,27.7150908,85.3096982,cafe,,,,True,openstreetmap
osm_11861651269,Unknown Cafe,27.68755,85.3278953,cafe,,,,True,openstreetmap
osm_11861654770,Unknown Cafe,27.6894785,85.3281466,cafe,,,,True,openstreetmap
osm_11865745270,Unknown Cafe,27.7328738,85.3148602,cafe,,,,True,openstreetmap
osm_11875471969,Unknown Cafe,27.6720281,85.3463191,cafe,,,,True,openstreetmap
osm_11875473869,Unknown Cafe,27.6716214,85.3458904,cafe,,,,True,openstreetmap
osm_11888609973,Unknown Cafe,27.7000176,85.3677454,cafe,,,,True,openstreetmap
osm_11892660911,Unknown Cafe,27.7050046,85.3503337,cafe,,,,True,openstreetmap
osm_11932964969,Funko Food Cafe,27.6683853,85.3229691,cafe,,,,True,openstreetmap
osm_11933315673,Coffee Break Cafe,27.6667284,85.3244819,cafe,,,,True,openstreetmap
osm_11933327883,Siwakoti Chiya Pasal,27.6654486,85.3242827,cafe,,,,True,openstreetmap
osm_11949744428,Unknown Cafe,27.6736885,85.3730701,cafe,,,,True,openstreetmap
osm_11951494918,Imark Pvt. Ltd,27.7072349,85.3294436,cafe,,,,True,openstreetmap
osm_12039494741,Unknown Cafe,27.7425386,85.3647909,cafe,,,,True,openstreetmap
osm_12228722108,Irani Chiya,27.6724886,85.3565077,cafe,,,,True,openstreetmap
osm_12265498748,Himalayan Java,27.699109,85.3381926,cafe,,,,True,openstreetmap
osm_12655179809,Swostika Khaja Ghar,27.6717363,85.3644536,cafe,,,,True,openstreetmap
osm_12724633923,Cafe 888,27.7232792,85.3601211,cafe,,,,True,openstreetmap
osm_12861994078,Unknown Cafe,27.6767012,85.3162108,cafe,,,,True,openstreetmap
osm_12986924344,CHANDI BRO,27.7424502,85.3297819,cafe,,,,True,openstreetmap
osm_13003480709,Coffee Beans,27.7203493,85.3587164,cafe,,,,True,openstreetmap
osm_13005579746,Filli,27.7213867,85.3613665,cafe,,,,True,openstreetmap
osm_13077621701,Unknown Cafe,27.7232408,85.3309314,cafe,,,,True,openstreetmap
osm_13081786301,Unknown Cafe,27.7369384,85.326424,cafe,,,,True,openstreetmap
osm_13094277803,Unknown Cafe,27.7209449,85.3479979,cafe,,,,True,openstreetmap
osm_13261607701,Unknown Cafe,27.7116394,85.3261359,cafe,,,,True,openstreetmap
osm_13347144911,De' Alpha Cafe,27.7269047,85.3696624,cafe,,,,True,openstreetmap
osm_13350370101,Ek Cup Chiya,27.7230937,85.3199703,cafe,,,,True,openstreetmap
osm_13368597386,The coffee crafter cafe and academy,27.6756497,85.3261245,cafe,,,,True,openstreetmap
osm_13368605218,Drip Inn,27.6753239,85.3263156,cafe,,,,True,openstreetmap
osm_13505896390,The Guchha Momo and Cafe,27.703335,85.3074954,cafe,,,,True,openstreetmap
osm_13505898145,Momoyo,27.7033252,85.3076196,cafe,,,,True,openstreetmap
osm_174284180,Dhokhaima Cafe,27.6782463,85.3209385,cafe,,,,True,openstreetmap
osm_178913935,Royal Alina's Bakery Cafe,27.6883758,85.3332661,cafe,,,,True,openstreetmap
osm_190883502,St. Davis Academy Canteen,27.7311561,85.3492205,cafe,,,,True,openstreetmap
osm_191896691,pandey galli cafe,27.6979263,85.3353561,cafe,,,,True,openstreetmap
osm_194871303,काइजर क्याफे,27.7140917,85.3151222,cafe,,,,True,openstreetmap
osm_203155884,Kathmandu Milkbar,27.6857348,85.3334917,cafe,,,,True,openstreetmap
osm_206617813,How I Met Coffee,27.7149713,85.3091488,cafe,,,,True,openstreetmap
osm_206845158,Fsquare Innomotive Cafe,27.6909208,85.3388556,cafe,,,,True,openstreetmap
osm_206990123,Road House Cafe,27.6508391,85.3016939,cafe,,,,True,openstreetmap
osm_208509600,Ace Food Cafe,27.733023,85.3057825,cafe,,,,True,openstreetmap
osm_209868954,Cafe Chino,27.6793788,85.3203074,cafe,,,,True,openstreetmap
osm_210206513,Prime Cafe,27.6797155,85.2787421,cafe,,,,True,openstreetmap
osm_211750790,Roshan Cold Store,27.6765337,85.3254382,cafe,,,,True,openstreetmap
osm_211905448,Cafe Terrace D'Stupa,27.7210726,85.3624842,cafe,,,,True,openstreetmap
osm_214073220,RDX Cafe,27.6941128,85.336959,cafe,,,,True,openstreetmap
osm_214678173,Himalayan beanz,27.6791697,85.3077801,cafe,,,,True,openstreetmap
osm_215562060,Burger Bites,27.7081426,85.3387271,cafe,,,,True,openstreetmap
osm_220704659,काइजर क्याफे,27.7138528,85.3150863,cafe,,,,True,openstreetmap
osm_285870298,The Yellow House,27.6823471,85.3058938,cafe,,,,True,openstreetmap
osm_298909134,Nanglo Bakery Cafe,27.6961126,85.3079556,cafe,,,,True,openstreetmap
osm_302546450,Chiya Pub,27.7137313,85.3064913,cafe,,,,True,openstreetmap
osm_303141421,nikesh khaja ghar,27.7144292,85.3386096,cafe,,,,True,openstreetmap
osm_303141425,pasang khaja ghar,27.7149996,85.3387006,cafe,,,,True,openstreetmap
osm_329837102,Coffee Shop,27.6766961,85.3256971,cafe,,,,True,openstreetmap
osm_341336357,nepal dairy,27.7054122,85.3123875,cafe,,,,True,openstreetmap
osm_341600445,Himalayan Java 1,27.714949,85.3109555,cafe,,,,True,openstreetmap
osm_347553422,Dev Darsan Cafe,27.7245052,85.3495467,cafe,,,,True,openstreetmap
osm_348491987,Unknown Cafe,27.6853114,85.2832328,cafe,,,,True,openstreetmap
osm_373163129,Dada Cafe,27.7342414,85.3567013,cafe,,,,True,openstreetmap
osm_427163245,Yangtaru Sekuwa Corner,27.7255002,85.3500831,cafe,,,,True,openstreetmap
osm_427163246,Top Ten Momo Center,27.7241735,85.3495426,cafe,,,,True,openstreetmap
osm_440880101,Samjhana's Cafe,27.7201671,85.3614127,cafe,,,,True,openstreetmap
osm_458434935,Aarubari Tea Shop and Bakery,27.735646,85.3771679,cafe,,,,True,openstreetmap
osm_501657270,P.Kathmandu Cafe,27.715951,85.3036895,cafe,,,,True,openstreetmap
osm_501762038,GCafe/GMart,27.7202708,85.3625822,cafe,,,,True,openstreetmap
osm_501925698,Transit Cafe,27.7332513,85.3160903,cafe,,,,True,openstreetmap
osm_550825613,Alsaya Cafe,27.691214,85.3408714,cafe,,,,True,openstreetmap
osm_649068261,The Basement Cafe,27.7293546,85.3421606,cafe,,,,True,openstreetmap
osm_819450587,Bhote ko Hotel,27.7171187,85.3698984,cafe,,,,True,openstreetmap
osm_914756342,Chattu Chai,27.6691432,85.3529639,cafe,,,,True,openstreetmap
osm_915081177,Cake And Bake,27.6887719,85.3309474,cafe,,,,True,openstreetmap
osm_915414544,Chiyawala,27.682676,85.3415434,cafe,,,,True,openstreetmap
osm_916711576,Ujjama Koffie and Books,27.68443,85.3333679,cafe,,,,True,openstreetmap
osm_923705538,Around The Corner,27.7347248,85.3381497,cafe,,,,True,openstreetmap
osm_1033508005,Chibha cafe,27.6759963,85.3205554,cafe,,,,True,openstreetmap
osm_1033508006,The Heritage Cafe,27.6758014,85.3204858,cafe,,,,True,openstreetmap
osm_1044644587,Readers Hub,27.6746421,85.3671075,cafe,,,,True,openstreetmap
osm_1063774289,Makoo Bakery,27.6590449,85.3206183,cafe,,,,True,openstreetmap
osm_1108276897,The Bakery Cafe,27.6887757,85.3344293,cafe,,,,True,openstreetmap
osm_1155153537,cafe,27.7117998,85.2758089,cafe,,,,True,openstreetmap
osm_1164101667,IAAS Cafeteria,27.6751461,85.2874319,cafe,,,,True,openstreetmap
osm_1221253228,Soul Café,27.691806,85.344959,cafe,,,,True,openstreetmap
osm_1221262082,Bodhi Books & Bakes,27.7162616,85.3305527,cafe,,,,True,openstreetmap
osm_1418817749,Mokka Cafe,27.6795159,85.3350168,cafe,,,,True,openstreetmap
