is_operational,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,suitability
0.0,-0.5301965899541236,-0.33062625050620664,0.0,-0.5135781665572876,-0.5842947520299614,-0.2612609560382907,-0.9507783002069199,-0.699496082048595,0.46090611459027603,-0.6033980639963348,-0.21529159646779839,-1.135352870080899,1.2094109121835561,-1.2301818173291568,-0.9152827785716735,-0.7349793135350695,0.40385027866511397,0
0.0,-0.5301965899541236,-0.6414892240158625,0.0,1.1175482270084758,-0.41558690036728024,0.23736935386991673,1.2566368418834286,0.616462374467287,-1.3309773869836479,-0.6033980639963348,-0.9816956157403895,-0.5083311688640983,-0.11772142395602132,0.41974201845021325,-0.3025941859276865,0.7677344510421036,0.40385027866511397,0
0.0,-0.5608299103856311,-0.6414892240158625,0.0,0.9285199559919195,-0.3593509498130532,0.13696852385340189,0.8151538134653589,0.17780955562865963,-0.8488938768145002,-0.6033980639963348,-0.5261877780960631,-0.5083311688640983,-0.3177701952052611,0.11975586649032778,-0.06315266696336964,0.7677344510421036,0.1651821741373422,0
0.0,-0.713996512543169,-0.4860577372610346,0.0,-0.4460474559956476,-0.3593509498130532,1.1358578940988215,0.22650977557459925,0.616462374467287,-0.15237020748675725,-1.0859319897915687,1.2858755627715197,-1.135352870080899,1.2094109121835561,-0.6800763213922465,-1.0843003213700149,-0.484527019438874,-1.0433118789477225,0
0.0,-0.16259674477603256,-0.17519476375137868,0.0,-0.09223270749748338,0.821604011825715,-0.756633765088488,-0.36213426231616036,-0.699496082048595,0.058314432246994036,-0.12086413820110069,0.48141187006180286,0.745712233569503,-0.8069075331757855,-0.1303634774866973,1.5706835800872627,0.5172821569459081,0.6273648527466776,0
0.0,-0.7752631534061841,-0.7192049673932766,0.0,1.1028299952193998,-0.7530026036926426,1.4241467200326843,-1.2451003191522998,-1.1381489008872223,0.932974906293173,-0.12086413820110069,0.6263255869781598,-0.5083311688640983,0.9203869606984627,-1.0303219333663534,-1.4364202021998924,-2.438054913389199,-1.5244364706148172,0
0.0,-0.8365297942691993,-0.5637734806384486,0.0,-1.8009905589311144,-0.41558690036728024,-1.2668980066324442,-0.5092952717888503,0.616462374467287,-0.3773258210349158,0.3616697875941334,-0.8903977086263327,0.11869053235270229,-0.7723383818132714,-0.1303634774866973,1.1903941087909946,0.41710123930743015,-2.005561062281912,0
0.0,-0.5301965899541236,-0.33062625050620664,0.0,0.07803703280750621,-0.3593509498130532,-1.5215647701389927,0.3736707850472892,0.17780955562865963,-0.8465153811787657,-0.6033980639963348,-0.25682497025831225,0.11869053235270229,-1.8474066815693593,-0.030237209489615228,2.2185841608142374,0.7677344510421036,0.40385027866511397,0
0.0,-0.346396667365078,-0.5637734806384486,0.0,1.3475566728103006,-0.3031149992588261,0.07984591952187407,-0.21497325284347044,0.17780955562865963,-0.13246595453508375,1.3267376391846015,-1.301125017801978,0.11869053235270229,0.13518261049795913,0.5697350944301557,0.2255856353171298,0.7677344510421036,0.6273648527466776,0
0.0,-0.009430142618494656,0.05795246638086323,0.0,0.5014026413285558,0.7653680612714879,-1.0028077585009394,-0.6564562812615401,-1.1381489008872223,0.9513769514749089,-1.0859319897915687,0.22768071381430027,0.745712233569503,-0.4767236762366335,-0.830069397372189,1.7115315324192133,-1.1857934429082215,0.6273648527466776,0
0.0,-0.1013301039130174,-0.17519476375137868,0.0,0.16389338491044564,0.821604011825715,-0.6981150889606696,-0.36213426231616036,-0.699496082048595,-0.15136873564013203,-0.12086413820110069,0.5365379843655759,0.745712233569503,-0.8824427442837832,-0.1303634774866973,1.5354715920042745,-0.2340747253426785,0.6273648527466776,0
0.0,-0.2544967060705553,0.4465311832679331,0.0,-1.4930620624812436,-0.3031149992588261,0.41688091900952573,1.1094758324107385,0.17780955562865963,-0.3810813404597598,-0.6033980639963348,-0.5802566792488048,-1.135352870080899,1.2094109121835561,0.16962267447318816,-0.5561205001251984,0.7677344510421036,0.6273648527466776,0
0.0,-0.2544967060705553,0.29109969651310513,0.0,-0.957145269690794,-0.41558690036728024,0.6344354405980341,0.8151538134653589,0.616462374467287,-0.8813165278489872,-0.12086413820110069,0.33982082304868744,-1.135352870080899,1.2094109121835561,0.21948948245604855,-0.8871131881052834,0.7677344510421036,0.6273648527466776,0
0.0,-0.6527298716801538,-0.6414892240158625,0.0,0.8940331187606548,-0.13440714759614497,0.5710305131832015,1.8452808797741882,0.17780955562865963,0.248468899124931,0.8442037133893674,0.4512812952574123,-1.135352870080899,1.2094109121835561,1.4194340902955904,-0.5561205001251984,0.7677344510421036,-0.5583989046690757,0
0.0,-0.16259674477603256,-0.09747902037396472,0.0,0.10675201443521218,0.7653680612714879,-0.44053984254518425,-0.21497325284347044,-0.699496082048595,-0.6422151244672493,0.3616697875941334,0.9203063581899239,0.745712233569503,-0.975230223454942,0.21948948245604855,1.2608180849569701,0.11655848639199486,0.6273648527466776,0
0.0,-0.6833631921116614,-0.6414892240158625,0.0,0.8480025703222721,-0.13440714759614497,1.222879702734225,1.8452808797741882,-0.2608432632099677,-0.020050739751418516,0.8442037133893674,0.6563806465574769,-1.135352870080899,1.2094109121835561,1.4194340902955904,-1.035003538053832,0.7677344510421036,-0.8008553918083989,0
0.0,0.17436977997055084,0.4465311832679331,0.0,-0.3633656244746656,-0.6405307025841884,0.22236158205980078,-1.5394223380976795,-0.2608432632099677,0.10926431244404487,0.3616697875941334,-1.334804808184831,-0.5083311688640983,-0.9887348078189896,-0.9800624733521317,-0.5420357048920034,-0.7850697723543084,0.6273648527466776,0
0.0,-0.46892994909110836,-0.33062625050620664,0.0,-0.1786662451607786,-0.6967666531384156,-0.666354455595075,-1.2451003191522998,-0.2608432632099677,0.6849854402726376,-1.0859319897915687,0.22239464805914405,0.11869053235270229,-0.6017541582674083,-1.3801748933090996,-0.3307637763940767,-0.9353411488120261,0.6273648527466776,0
