latitude,longitude,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,suitability
27.690659269609124,85.2727725521148,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.685127114963745,85.36605612874261,0,0,500,500,4,270.66,1,0,284.49,0,500,0,500,2.55,1.1,0.3,0,Medium
27.702088209371254,85.33890138681443,7,1,183.39,338.08,1,301.55,15,4,78.0,1,340.45,0,500,44.56,0.24,6.9,4.5,High
27.685732648075945,85.32908686910888,17,1,110.69,352.39,3,360.62,21,6,93.08,2,467.43,0,500,66.21,0.5,9.1,10,High
27.6814286276765,85.36265450142153,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.741116340021215,85.37637304869807,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.74969431098564,85.32516740341637,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.71928884955444,85.37339241982102,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.709797881132697,85.27831389899008,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.720771803918115,85.3121517559079,10,0,233.92,358.83,6,373.82,16,1,178.09,3,327.38,5,178.91,78.94,1.89,9.5,6.37,High
27.66425194519096,85.34471086479171,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.74199478840805,85.37141709378209,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.712471612974202,85.33258564053048,6,0,240.65,415.67,10,365.47,24,4,92.42,1,494.87,1,432.58,71.3,1.79,9.9,3.82,High
27.69259782655815,85.33127502391211,17,1,151.78,402.11,14,439.18,18,3,104.87,5,117.79,1,485.37,81.49,0.77,10,10,High
27.75098405724201,85.36768673130075,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.72873749708568,85.36677065887912,7,0,303.85,371.32,3,408.18,14,2,56.02,1,388.5,2,258.81,49.66,1.0,7.2,4.46,High
27.673911846999193,85.33071122068661,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.671145550046642,85.32143164118034,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.702974858920644,85.35445330371806,2,0,453.92,459.03,19,343.14,5,0,353.94,2,406.26,1,272.78,29.28,2.49,2.6,1.27,High
27.71798966480512,85.29053274206787,0,0,500,500,14,376.4,7,0,352.02,0,500,0,500,17.83,1.48,2.1,0,High
27.704257330243227,85.33551098109385,3,0,274.46,383.1,3,311.7,15,1,174.41,2,88.51,2,261.73,58.57,1.93,9.4,1.91,High
27.728387246791836,85.32878345000663,21,0,208.6,333.76,2,425.68,15,1,139.61,3,256.06,2,381.96,64.94,0.57,9.8,10,High
27.69078778239223,85.2953040468237,1,0,492.4,492.4,0,500,11,3,107.95,1,329.75,0,500,34.38,0.0,5.7,0.64,High
27.664813026925355,85.28843942169797,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.745161037467938,85.34803516972946,0,0,500,500,0,500,4,0,294.62,2,406.06,0,500,22.92,0.0,2.0,0,High
27.749671472549863,85.29050307305481,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.665587365218034,85.28164194490482,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.732537201546858,85.31988790710692,4,0,348.25,399.28,4,399.38,9,5,44.22,3,328.1,1,366.88,45.84,0.84,6.2,2.55,High
27.739027128970214,85.32081789413668,2,0,374.96,422.14,4,371.62,1,0,476.07,1,473.16,1,380.02,12.73,0.94,1.0,1.27,High
27.696533132737628,85.35048420578691,1,1,50.73,50.73,6,367.92,13,1,150.51,4,172.31,2,74.89,66.21,2.67,10,1.01,High
27.72565291331273,85.29136203250944,1,0,374.98,374.98,1,392.23,3,0,460.79,1,451.15,1,392.23,17.83,0.42,1.6,0.64,High
27.677704779043214,85.32549021434947,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.678329849971966,85.29436573965572,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.67889282441346,85.301850849113,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.667184595649026,85.31821721940274,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.696810734095614,85.33901929094965,13,2,119.81,308.35,12,448.76,26,3,60.11,4,149.32,0,500,91.67,0.61,10,8.48,High
27.744668469947733,85.29135574159321,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.747227790719965,85.36900409535815,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.671922316251816,85.33583621688827,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.67597086912731,85.36425802984779,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.72638154289728,85.34194412522008,9,5,126.9,222.56,5,393.5,7,3,47.21,1,319.95,0,500,24.19,0.64,4.5,5.91,High
27.683874984748613,85.30358432684953,1,0,497.82,497.82,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0.64,Low
27.688541210327507,85.33647874615058,19,3,107.33,309.54,43,220.06,17,4,142.74,6,231.4,3,161.86,92.95,5.35,10,10,High
27.68594872033026,85.33123926561629,23,1,117.39,385.88,14,435.11,28,4,103.76,4,324.26,1,443.51,100.59,0.93,10,10,High
27.69746377716686,85.35756098557492,1,0,245.1,245.1,18,355.93,0,0,500,1,431.55,1,478.74,10.19,1.79,0.7,0.64,High
27.678198202772432,85.29276722341079,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.7364039503309,85.37660135539767,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.692983079594303,85.36205203682232,2,0,365.42,422.85,2,471.48,10,0,208.72,1,458.24,2,453.77,39.47,0.22,4.0,1.27,High
27.664649332871704,85.37176700635928,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.694788108301555,85.29380407662636,4,1,94.76,260.81,0,500,17,2,86.13,1,326.9,0,500,49.66,0.0,7.5,2.81,High
27.665643549475053,85.35998957097387,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.73293135649,85.3699722685751,2,1,180.04,332.0,1,361.39,4,1,159.33,1,421.38,0,500,16.55,0.17,3.6,1.32,High
27.680640356068007,85.3374775153349,12,0,237.32,331.19,7,276.94,16,2,64.56,0,500,1,298.33,44.56,2.41,7.1,7.64,High
27.683380486460827,85.29385037054371,1,0,465.51,465.51,27,389.5,5,0,206.16,2,446.1,4,314.63,40.74,2.02,3.5,0.64,High
27.67972944375951,85.32478153292732,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.744627928748617,85.31061361151284,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.69471757400128,85.32062540099759,3,1,122.5,226.36,21,301.43,1,0,309.42,1,95.02,1,150.7,12.73,3.31,2.5,2.1,High
27.67571361485726,85.33551128911536,6,0,265.47,340.08,6,411.39,1,0,340.7,0,500,1,445.87,6.37,0.78,0.6,3.82,Medium
27.67611437958761,85.30245438536465,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.697555277424215,85.31439584016465,3,0,296.75,410.09,32,338.62,7,0,357.05,7,431.56,3,242.3,73.85,2.89,5.8,1.91,High
27.699604027845606,85.34448479729967,4,2,34.0,273.19,1,150.46,25,2,69.49,2,391.87,1,150.46,80.21,1.35,10,2.96,High
27.66772038433274,85.33004969497549,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.68526226088716,85.35443959279372,0,0,500,500,5,450.41,3,0,249.44,0,500,0,500,7.64,0.3,0.9,0,High
27.675280071711082,85.32642077379396,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.677748514832672,85.3028283888653,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.728693185594018,85.36963317280241,2,2,70.11,134.5,2,233.2,6,3,47.49,1,117.48,1,214.56,25.46,1.4,6.0,1.6,High
27.67646598703046,85.34468154210865,17,6,112.45,290.18,18,328.52,22,4,49.37,3,116.22,3,180.83,86.58,3.3,10,10,High
27.70188129205,85.3188209200852,4,0,286.7,347.0,32,395.59,19,2,158.74,5,160.95,3,232.89,91.67,2.12,10,2.55,High
27.68650161989373,85.3421872245085,14,1,178.8,313.6,27,271.84,15,2,84.76,3,278.11,0,500,57.3,2.74,9.2,8.97,High
27.75172616135547,85.28481905294929,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.730966444600245,85.32006850652098,2,0,468.42,482.1,2,406.62,10,2,146.26,4,344.84,1,465.48,54.75,0.32,6.9,1.27,High
27.691770957663334,85.31425021929176,6,1,169.6,307.38,27,301.43,2,0,207.95,6,163.53,4,188.4,58.57,3.62,5.7,3.9,High
27.685818412650136,85.34376774626683,20,6,95.92,301.02,26,243.39,17,5,101.02,3,105.49,0,500,62.39,3.08,9.8,10,High
27.70590276494066,85.31914929760018,19,1,196.46,377.78,12,426.79,21,4,103.11,10,113.23,4,361.66,132.42,1.43,10,10,High
27.733730858153063,85.28669811834888,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.745999911450774,85.2850312506367,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.662658377969805,85.36396273909776,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.69642202976081,85.2842537957137,3,0,346.81,382.79,10,402.69,13,1,54.79,5,278.83,4,308.49,80.21,1.96,10,1.91,High
27.661601910669283,85.30339540863423,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.694285165157982,85.28255179124207,4,3,61.34,180.36,9,289.83,12,4,79.94,4,61.8,2,170.74,63.66,3.8,9.3,2.89,High
27.72312486879831,85.29620847127474,1,0,220.88,220.88,4,218.3,8,0,240.15,1,159.41,2,169.31,34.38,2.91,4.9,0.64,High
27.695517664767706,85.33908862354849,12,3,163.65,312.99,14,343.34,23,7,134.79,4,142.02,1,458.18,87.85,1.99,10,7.73,High
27.7254070147844,85.34525756620224,10,0,301.72,420.46,7,317.55,6,0,206.9,3,165.54,0,500,34.38,1.53,4.5,6.37,High
27.710600006435,85.34935726981723,8,2,60.7,342.91,49,400.06,7,0,369.93,3,385.05,2,488.12,44.56,1.24,3.9,5.44,High
27.68994182869859,85.31418468605199,5,0,261.89,358.95,23,377.81,2,0,392.89,6,360.78,3,332.24,54.75,2.59,3.9,3.18,High
27.669859411002715,85.2769428517248,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.70538099793327,85.31947229419472,16,0,258.71,365.09,6,388.21,23,3,104.19,10,158.35,2,356.59,129.87,1.39,10,10,High
27.74328476469413,85.2875528117983,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.692792143528077,85.29547226492174,3,0,330.2,395.95,0,500,14,4,16.9,1,344.74,0,500,42.02,0.0,6.6,1.91,High
27.70324462163869,85.30726764853654,23,16,18.93,161.45,10,404.15,21,3,67.75,2,221.23,0,500,66.21,1.15,10,10,High
27.72743949598645,85.28633523574887,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.737522866215222,85.3425200256668,3,0,339.7,385.96,4,311.99,11,2,120.21,0,500,1,287.22,31.83,1.47,5.6,1.91,High
27.705821267466153,85.33873807726778,11,0,257.23,329.36,8,448.52,17,1,144.03,2,291.01,0,500,56.02,0.49,9.4,7.0,High
27.706394607028525,85.28350872372162,2,1,155.15,314.67,1,132.92,5,0,339.76,2,321.23,1,132.92,29.28,1.42,2.6,1.39,High
27.720232142087486,85.29770540068652,2,0,302.31,398.01,2,487.64,6,1,78.53,0,500,1,481.27,19.1,0.08,4.1,1.27,High
27.747118508320057,85.35134129213583,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.741807965398543,85.29969798058747,0,0,500,500,0,500,3,0,409.44,0,500,0,500,7.64,0.0,0.9,0,High
27.70738478070761,85.33007656201943,12,2,64.5,369.31,9,358.84,21,4,70.74,1,367.4,4,193.66,75.12,2.26,9.9,7.98,High
27.671666083975545,85.3628989261319,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.705593806946702,85.28299735665854,1,0,255.47,255.47,1,187.99,4,0,280.84,2,354.33,1,187.99,26.74,1.21,2.3,0.64,High
27.74015527779601,85.32179592597596,3,0,419.07,455.73,3,412.42,0,0,500,2,452.5,0,500,12.73,0.32,0.8,1.91,High
27.6689611183061,85.28835541650766,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.7374193539992,85.3175647901262,3,0,300.05,361.94,5,388.24,2,0,444.34,2,290.5,2,400.3,25.46,1.18,3.5,1.91,High
27.72943547318972,85.34188380795013,7,3,29.01,272.06,9,373.37,7,1,35.52,1,427.65,1,365.23,28.01,1.73,4.8,4.88,High
27.686040147485393,85.27374816457662,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.713378147501917,85.27442542425683,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.683761751006337,85.34771190578185,23,10,57.92,242.21,28,269.0,17,5,79.14,3,87.87,1,461.59,66.21,2.87,10,10,High
27.67948619554568,85.37324287959692,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.688349962134247,85.29820760310541,1,0,487.35,487.35,22,399.42,6,2,62.67,3,306.51,3,384.22,45.84,1.84,5.9,0.64,High
27.706828810932176,85.30521615177635,16,0,251.82,411.42,11,291.18,32,6,76.66,2,126.73,0,500,94.22,2.51,10,10,High
27.726412395196324,85.37028002245063,2,2,81.81,136.94,2,305.61,9,2,122.87,1,311.9,1,183.58,33.1,1.31,5.4,1.57,High
27.740305324884755,85.29427903051025,0,0,500,500,0,500,2,0,378.21,0,500,0,500,5.09,0.0,0.6,0,Medium
27.732890828116307,85.30447202814292,2,1,128.39,203.36,5,390.23,10,5,47.98,0,500,2,402.63,33.1,0.95,5.6,1.45,High
27.75286049240289,85.28927253183414,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.690464359522895,85.31012542009266,0,0,500,500,5,471.55,2,0,314.03,4,423.58,1,484.37,34.38,0.21,2.5,0,High
27.701506555628246,85.3547991716951,1,0,307.67,307.67,19,210.31,6,0,388.55,0,500,1,145.92,19.1,4.42,2.1,0.64,High
27.670396558117538,85.3630373886271,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.677776154123134,85.35744789681233,0,0,500,500,3,441.57,1,0,346.62,2,431.4,1,441.96,19.1,0.37,1.4,0,High
27.693966775703306,85.37807126422676,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.695068414109734,85.37159576752332,0,0,500,500,0,500,3,0,447.85,0,500,0,500,7.64,0.0,0.9,0,High
27.68442432397638,85.31237883715905,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.68449040294658,85.35434280501026,0,0,500,500,5,456.51,2,0,264.76,0,500,0,500,5.09,0.26,0.6,0,Medium
27.673397786388225,85.3235568083952,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.716339080043973,85.3068676630988,49,1,149.24,378.31,12,310.98,20,1,156.09,4,371.98,7,171.11,103.13,3.9,10,10,High
27.717833794186813,85.32058259215731,19,4,114.0,344.13,3,358.9,7,2,157.97,1,379.71,2,280.75,31.83,1.59,5.1,10,High
27.745037933406046,85.33057903490204,0,0,500,500,4,385.52,4,0,464.73,0,500,1,373.87,14.01,0.89,1.5,0,High
27.668673114962388,85.35505016307395,0,0,500,500,1,364.09,1,0,444.82,0,500,0,500,2.55,0.16,0.3,0,Low
27.70938519408031,85.31004736083612,48,7,31.59,348.91,10,349.56,35,8,63.67,4,271.06,1,456.4,118.41,1.92,10,10,High
27.681427505052646,85.36583038637218,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.70495919559625,85.34114511948478,9,1,45.07,359.31,5,347.79,13,1,158.43,2,413.46,1,412.61,49.66,1.15,7.0,6.12,High
27.738613349024458,85.35303538095003,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.738184686069992,85.34519489158994,0,0,500,500,3,467.37,10,3,48.01,0,500,1,459.65,29.28,0.23,5.3,0,High
27.68339471230847,85.30480972718102,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.73987630887985,85.28723849966683,0,0,500,500,0,500,1,0,365.87,0,500,0,500,2.55,0.0,0.3,0,Low
27.68663651276676,85.2794015955737,0,0,500,500,3,359.86,1,0,310.93,0,500,0,500,2.55,0.5,0.3,0,Medium
27.712816857327837,85.3445020717032,8,2,55.9,288.3,87,330.65,26,3,48.53,2,81.26,1,243.65,82.76,2.72,10,5.45,High
27.694071099565644,85.32697715903309,3,1,153.62,276.15,8,398.02,8,0,299.5,4,375.65,1,334.34,49.66,1.42,4.3,2.03,High
27.71825161560776,85.35277049521343,8,2,167.85,328.84,23,449.78,25,4,80.39,3,275.22,3,263.95,94.22,1.4,10,5.17,High
27.71064711507088,85.333527689535,3,0,371.87,417.06,12,378.88,28,1,68.5,1,345.8,1,304.52,81.49,1.97,10,1.91,High
27.697970469139534,85.33850808062624,13,5,97.63,302.2,2,449.94,22,4,114.72,4,120.59,0,500,81.49,0.12,10,8.53,High
27.719760932980616,85.31427876155,19,0,261.23,364.01,5,340.56,15,2,156.97,3,359.1,5,183.54,76.39,2.23,9.2,10,High
27.752022339220137,85.30276668958524,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.738883481523622,85.28225743249249,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.749088871344306,85.30620355545518,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.679667507804037,85.28160038138525,0,0,500,500,0,500,1,0,495.63,0,500,0,500,2.55,0.0,0.3,0,Low
27.681201894978376,85.34185609751462,15,7,85.92,267.34,3,405.31,16,3,110.86,0,500,1,429.81,44.56,0.53,7.1,9.83,High
27.740565636996767,85.28800128055535,0,0,500,500,0,500,1,0,332.74,0,500,0,500,2.55,0.0,0.3,0,Low
27.716488976541058,85.34960094522462,16,0,206.15,331.75,102,321.67,27,6,48.33,6,196.13,4,228.82,122.23,3.84,10,10,High
27.682451329318724,85.36844277637346,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.708129526785513,85.33869281141034,9,7,2.78,132.92,29,367.32,19,2,103.72,2,339.77,0,500,61.12,1.59,8.5,6.22,High
27.671450942262215,85.35765337767626,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.71314509164333,85.36428928179414,1,1,172.31,172.31,1,183.6,5,2,136.75,0,500,1,183.6,16.55,1.22,3.8,0.71,High
27.717718856195887,85.29067944585464,0,0,500,500,14,344.02,8,0,332.02,0,500,0,500,20.37,1.87,2.4,0,High
27.721957855469988,85.34507855678055,10,0,229.0,385.0,26,399.16,10,0,251.8,3,65.64,2,194.72,52.2,2.07,6.3,6.37,High
27.690682122823233,85.31149414035315,3,0,438.6,455.54,16,432.27,2,0,245.77,5,350.4,2,430.69,44.56,1.14,3.2,1.91,High
27.6957965260158,85.33440453876254,6,2,110.86,257.55,14,420.36,26,4,152.37,4,308.14,1,427.58,95.49,1.15,10,4.04,High
27.729857329589873,85.29657895259929,0,0,500,500,1,279.45,7,1,183.49,0,500,1,279.45,21.65,0.85,4.4,0,High
27.746642082543524,85.31677789189767,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.750908313869814,85.30406158170248,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.751224965586246,85.32906636024447,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.6935760642555,85.30326287749939,1,0,457.56,457.56,4,439.13,6,1,80.71,2,340.2,1,442.29,31.83,0.45,4.9,0.64,High
27.738584722725914,85.37149550705755,1,0,466.36,466.36,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0.64,Low
27.687646323398347,85.30049962983699,1,0,451.82,451.82,21,418.2,4,1,176.66,3,336.59,3,356.25,40.74,1.43,5.3,0.64,High
27.678556402891903,85.31979360590933,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.72455981623942,85.3628992206177,35,12,58.68,271.67,5,137.86,12,3,121.4,4,302.68,1,154.63,59.84,3.09,7.5,10,High
27.687489808457432,85.30858400263212,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.704437587246254,85.31024403366342,26,4,37.31,278.8,13,366.06,14,2,172.42,5,188.24,2,381.29,75.12,1.98,10,10,High
27.725849090421303,85.30308012711532,1,1,78.45,78.45,5,159.39,11,0,226.47,2,274.37,2,25.61,48.38,4.14,8.7,0.94,High
27.74040056025126,85.28688896582175,0,0,500,500,0,500,1,0,419.15,0,500,0,500,2.55,0.0,0.3,0,Low
27.717171771108877,85.33435259742384,12,2,100.07,357.23,5,390.36,25,5,78.83,2,51.75,1,393.07,80.21,0.94,10,7.89,High
27.677934882634727,85.28652637700331,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.66825235156293,85.30897963203084,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.701693992979454,85.3322355986334,1,0,419.49,419.49,4,328.39,20,5,64.52,2,457.45,3,251.83,75.12,2.37,9.7,0.64,High
27.66306543956728,85.27966653522607,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.700138370160108,85.28970603854569,1,0,495.59,495.59,0,500,10,1,162.19,0,500,0,500,25.46,0.0,5.0,0.64,High
27.685128944701013,85.28444957654249,1,0,477.89,477.89,13,425.62,1,0,406.49,1,386.45,1,466.27,12.73,0.98,1.0,0.64,High
27.716743041728556,85.33344596571038,12,2,26.47,322.54,8,379.18,23,5,23.85,2,114.62,1,303.44,75.12,1.68,10,8.07,High
27.688482554246814,85.30738872960768,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.708533757967544,85.28712173034184,4,0,202.68,305.72,1,472.43,7,1,161.65,2,216.28,1,472.43,34.38,0.11,6.7,2.55,High
27.719586875964524,85.29429248374772,1,0,402.06,402.06,7,439.24,6,1,197.52,0,500,1,440.46,19.1,0.67,4.1,0.64,High
27.687111404572587,85.3492846548165,14,0,340.49,424.12,27,317.25,15,1,175.56,3,422.78,0,500,57.3,2.19,7.7,8.91,High
27.675556766489986,85.33068567818559,0,0,500,500,1,492.8,0,0,500,0,500,0,500,0.0,0.01,0.0,0,Low
27.723130616802944,85.33913351264418,11,4,59.8,255.41,2,436.03,8,2,120.41,0,500,0,500,20.37,0.15,4.4,7.35,High
27.72359194706493,85.32539309119984,8,0,256.06,401.81,3,310.03,18,4,62.78,0,500,0,500,45.84,0.68,7.4,5.09,High
27.731776570055395,85.36947221659639,3,0,317.18,376.48,1,289.61,7,0,235.94,1,310.9,0,500,24.19,0.25,2.5,1.91,High
27.706956896877937,85.29170589796621,2,0,332.74,337.04,0,500,4,0,295.35,3,459.47,0,500,29.28,0.0,2.4,1.27,High
27.70832072319502,85.2860023569847,4,0,215.2,331.84,1,360.43,8,0,205.74,1,203.9,1,360.43,30.56,0.54,4.6,2.55,High
27.720742064558547,85.2899304494907,1,0,481.58,481.58,0,500,3,2,179.11,0,500,0,500,7.64,0.0,2.9,0.64,High
27.7334328657303,85.2921421250876,0,0,500,500,1,337.51,5,1,102.76,0,500,1,337.51,16.55,0.63,3.8,0,High
27.72755122719187,85.37905063276617,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.677650973560507,85.3480230562755,12,4,55.56,287.43,29,189.14,18,5,50.52,4,71.83,5,190.2,90.4,5.33,10,8.0,High
27.746722741269,85.33887307427477,3,0,336.58,387.41,2,379.91,10,2,27.59,1,487.1,0,500,31.83,0.29,5.4,1.91,High
27.66665766624308,85.32752645856523,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.67380753745453,85.28885065011711,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.698382436520163,85.37823762823946,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.70308629088215,85.37810312120583,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.679278701106526,85.32020382561164,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.752198709546324,85.28761244575051,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.667446140750602,85.27535654405888,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.718782403193995,85.35661975851352,5,1,190.71,321.08,3,428.8,15,3,12.87,1,261.58,2,419.57,52.2,0.57,9.0,3.21,High
27.695126855434378,85.36090504765006,0,0,500,500,0,500,5,1,172.17,0,500,0,500,12.73,0.0,3.5,0,High
27.729749860027372,85.29450005246335,0,0,500,500,1,134.71,5,1,43.9,0,500,1,134.71,16.55,1.41,3.8,0,High
27.726305148447125,85.30246291229479,1,1,14.26,14.26,7,267.91,8,0,208.3,2,238.75,3,72.58,44.56,3.79,8.1,1.1,High
27.75053128926612,85.34028258489697,0,0,500,500,0,500,3,0,468.73,0,500,0,500,7.64,0.0,0.9,0,High
27.741110549467674,85.33227025716616,7,0,410.95,432.98,10,322.74,10,2,30.51,4,172.69,1,122.45,54.75,3.13,8.4,4.46,High
27.741973778606983,85.30999308243643,0,0,500,500,2,382.13,1,0,478.81,0,500,0,500,2.55,0.28,0.3,0,Medium
27.734493858392185,85.33373389100214,9,0,296.96,421.83,6,303.73,5,1,151.71,6,259.25,2,247.01,58.57,2.68,8.0,5.73,High
27.730419276895834,85.32347566023732,15,3,167.64,309.02,1,242.14,8,1,85.41,3,67.92,1,242.14,43.29,1.0,7.4,9.63,High
27.699357870456385,85.3541585228146,2,0,290.64,360.2,22,237.3,7,0,249.6,1,370.28,3,145.85,35.65,4.5,3.4,1.27,High
27.723100229261153,85.3479843573228,9,2,113.29,281.16,17,396.88,15,2,153.9,3,364.64,2,341.72,64.94,1.68,8.3,5.95,High
27.729918275693816,85.37431421736024,1,0,479.92,479.92,1,259.82,4,0,415.28,1,366.26,0,500,16.55,0.29,1.6,0.64,High
27.67547154192477,85.280944141927,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
