is_operational,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,target_encoded
-1.0,-0.9537215506518203,-0.8467745226836836,0.0,-3.7177456406214264,-0.8167970679532212,-3.867898733353974,-2.480113968031371,-1.4449848290444143,-1.5952159673990716,-1.6267869626808376,-1.7348049869508233,-0.2746189029731582,-2.0320112049331756,-2.656689644039027,-0.8418065087015513,-4.182926750255296,-2.923347948880815,0
-1.0,-0.9706127564236898,-0.8165758388401634,0.0,-3.738188138457028,-0.7187601217763595,-3.8744577151366677,-2.1119558019780116,-1.0601522380942672,-1.607116546864182,-0.6954310045073958,-1.7452167013129123,-0.667775116769969,-2.027340488402678,-2.5565834154456373,-0.5095175686268166,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9856271615542405,-0.8528142594523878,0.0,-3.7245230220081535,-0.8073096215490086,-3.8876216971462596,-2.480113968031371,-1.4449848290444143,-1.591168140593912,-1.859625952224198,-1.7320421018547383,-1.8472437581604015,-2.013536260222841,-2.6900686652780057,-0.9905926012723278,-5.21163891679127,-4.012652818274349,0
-1.0,-0.9809351599509436,-0.8528142594523878,0.0,-3.718832520217086,-0.8420969250311209,-3.8705867518889363,-2.3501757917772443,-1.2525685335693406,-1.5906086848566137,-2.0924649417675583,-1.7320574987376267,-0.667775116769969,-2.021509086080209,-2.658663091945997,-1.789077964735496,-4.634556481905236,-3.5562642168683625,0
-1.0,-0.9706127564236898,-0.8165758388401634,0.0,-3.7336011734201744,-0.8515843714353333,-3.892373778252128,-2.393488517195286,-1.2525685335693406,-1.6012540148943402,-1.393947973137477,-1.7487465792788082,-1.4540875443635908,-2.0266657875969853,-2.6488421050964686,-2.0469738585248423,-4.2581983721969525,-2.923347948880815,0
-1.0,-0.9753047580269869,-0.8165758388401634,0.0,-3.747376643544471,-0.5669609793089609,-3.8795806507634722,-2.1336121646870327,-1.0601522380942672,-1.61120041703617,-0.6954310045073958,-1.7555103729061898,0.11853731082365264,-2.029831370213793,-2.5487358765030783,-0.15243094645695243,-3.8567497218414504,-3.008023821468718,0
-1.0,-0.9771815586683057,-0.8346950491462756,0.0,-3.738063209767872,-0.8515843714353333,-3.857096580318959,-2.4368012426133285,-1.4449848290444143,-1.5915896912755179,-2.325303931310919,-1.72928777058248,-1.8472437581604015,-2.013536260222841,-2.7018476824727307,-2.6222800831318454,-5.261819998085707,-3.1902922251748826,0
-1.0,-0.9724895570650086,-0.8467745226836836,0.0,-3.724023307251528,-0.835771960761646,-3.883492218520795,-2.328519429068223,-0.4829033516690463,-1.6166680390738006,-2.325303931310919,-1.72928777058248,-1.06093133056678,-2.02645703115958,-2.6704421091407218,-1.2137717401284929,-4.734918644494111,-2.923347948880815,0
-1.0,-0.9537215506518203,-0.7622182079218268,0.0,-3.7480283548729028,-0.835771960761646,-3.87346561161898,-2.306863066359202,-1.637401124519488,-1.5706704345886917,-1.393947973137477,-1.7439410410528622,-1.06093133056678,-2.019840704632469,-2.627257518613988,-1.6799681635169263,-4.383651075433047,-2.923347948880815,0
-1.0,-0.9790583593096246,-0.8105361020714592,0.0,-3.762024532348042,-0.7630348716626841,-3.870241613557408,-2.198581252814096,-1.2525685335693406,-1.5928888195842585,-2.0924649417675583,-1.733796776249094,-1.8472437581604015,-2.013536260222841,-2.6488421050964686,-1.7543612098023147,-4.33346999413861,-3.3725606288810472,0
-1.0,-0.9846887612335812,-0.8407347859149796,0.0,-3.756721309493359,-0.8262845143574336,-3.8822091160177012,-2.3501757917772443,-1.0601522380942672,-1.6084908961123912,-1.393947973137477,-1.7521584144758933,-1.06093133056678,-2.026110495473488,-2.6351050575565464,-0.5839106149122051,-4.032383506371983,-3.9208010242806908,0
-1.0,-0.9724895570650086,-0.8467745226836836,0.0,-3.7179247050758835,-0.8167970679532212,-3.8698775264547365,-2.2418939782321385,-1.2525685335693406,-1.6012602833059626,-1.393947973137477,-1.7557612850717788,-1.4540875443635908,-2.019598964677954,-2.621368010016625,-1.575817898717383,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9790583593096246,-0.8286553123775715,0.0,-3.743102000230508,-0.8389344428963834,-3.8558838589658233,-2.4584576053223497,-1.4449848290444143,-1.5983783810625678,-2.0924649417675583,-1.7343482127584675,-1.8472437581604015,-2.013536260222841,-2.6959581738753684,-2.5181298183323015,-5.236729457438488,-3.3725606288810472,0
-1.0,-0.9790583593096246,-0.8165758388401634,0.0,-3.7595259585649172,-0.7661973537974216,-3.8687893255976826,-2.176924890105075,-1.637401124519488,-1.5858901380078585,-2.0924649417675583,-1.731542558543248,-1.4540875443635908,-2.013968386048269,-2.6390211182469394,-1.8039565739925738,-4.684737563199674,-3.3725606288810472,0
-1.0,-0.9668591551410521,-0.7742976814592348,0.0,-3.753279524107104,-0.8326094786269085,-3.865052357231603,-2.155268527396054,-0.8677359426191935,-1.610529696992574,-1.6267869626808376,-1.7420597700658684,-1.8472437581604015,-2.013536260222841,-2.621368010016625,-2.180881341838541,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9762431583476464,-0.8467745226836836,0.0,-3.710701744697833,-0.829446996492171,-3.878354394573807,-2.328519429068223,-1.637401124519488,-1.5822685631930218,-1.393947973137477,-1.7446196444097952,-1.4540875443635908,-2.0233377924718763,-2.637063087901743,-1.33776015060414,-4.53419431931636,-3.098440431181225,0
-1.0,-0.9696743561030304,-0.8044963653027553,0.0,-3.7471018004283274,-0.8199595500879586,-3.869191310242639,-2.155268527396054,-0.8677359426191935,-1.5992058113967236,-1.859625952224198,-1.744969780931776,-1.8472437581604015,-2.013536260222841,-2.6311735793043804,-1.7989970375735478,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8917871294882985,-0.5749863680920008,0.0,-3.746497978430739,-0.8136345858184837,-3.8587180537353163,-2.285206703650181,-1.4449848290444143,-1.5896825270394053,-1.1611089835941169,-1.7421384652450758,0.11853731082365264,-2.016027142033956,-2.5958365277202056,-2.131285977648282,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9668591551410521,-0.8044963653027553,0.0,-3.734652656553907,-0.7535474252584717,-3.881696145713194,-2.2418939782321385,-0.6753196471441199,-1.6045151560408892,-1.6267869626808376,-1.7563663255438007,-1.8472437581604015,-2.013536260222841,-2.637063087901743,-1.2484884950616741,-3.906930803135888,-2.923347948880815,0
-1.0,-0.8908487291676391,-0.6535029460851537,0.0,-3.741498748719669,-0.8326094786269085,-3.8616402249422572,-2.1336121646870327,-1.0601522380942672,-1.599107083913671,-1.6267869626808376,-1.747628879632095,-1.8472437581604015,-2.013536260222841,-2.6174365317644592,-2.2899911430571107,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9640439541790738,-0.8407347859149796,0.0,-3.7362434151958293,-0.8136345858184837,-3.866003856239699,-2.285206703650181,-1.2525685335693406,-1.5944527882840454,-1.1611089835941169,-1.7458342873932136,-1.06093133056678,-2.0192515939661124,-2.6135050535122932,-1.744442136964263,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9527831503311608,-0.7440989976157145,0.0,-3.749238081012899,-0.835771960761646,-3.870325529543897,-2.393488517195286,-1.637401124519488,-1.5758873201614272,-1.393947973137477,-1.746435336080783,-1.06093133056678,-2.02296745855192,-2.6429525964991054,-1.6998063091930302,-4.684737563199674,-2.923347948880815,0
-1.0,-0.9865655618749001,-0.8467745226836836,0.0,-3.7793396486650996,-0.8484218893005958,-3.88647800345943,-2.4584576053223497,-1.0601522380942672,-1.6046828360517882,-2.0924649417675583,-1.7495774406998599,-1.4540875443635908,-2.026940928581485,-2.6900686652780057,-1.9031473023730914,-4.785099725788549,-4.104504612268006,0
-1.0,-0.9715511567443493,-0.8226155756088674,0.0,-3.731841761047891,-0.7693598359321591,-3.8693875653723317,-2.2202376155231174,-1.0601522380942672,-1.6034072142866318,-1.6267869626808376,-1.7518059969342255,-0.667775116769969,-2.030160787872018,-2.6154785014192625,-1.1542573031001822,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9584135522551174,-0.8467745226836836,0.0,-3.721331094000211,-0.8389344428963834,-3.8649887434999095,-2.3501757917772443,-1.4449848290444143,-1.611363395738352,-1.393947973137477,-1.7479653300359523,-0.2746189029731582,-2.023496447364304,-2.6233260403618215,-1.794037501154522,-3.8818402624886694,-2.923347948880815,0
-1.0,-0.9846887612335812,-0.8467745226836836,0.0,-3.764785456378395,-0.8389344428963834,-3.877708782871301,-2.393488517195286,-1.637401124519488,-1.582274831604644,-1.859625952224198,-1.7570591852737787,-1.06093133056678,-2.0231240258799734,-2.6625791526363893,-1.5906965079744604,-4.885461888377424,-3.9208010242806908,0
-1.0,-0.9555983512931391,-0.8105361020714592,0.0,-3.7356479217775176,-0.835771960761646,-3.8874037862781177,-2.306863066359202,-1.2525685335693406,-1.5989566420347336,-1.1611089835941169,-1.7440060501139465,-1.06093133056678,-2.027814365515587,-2.6174365317644592,-1.203852667290441,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9781199589889652,-0.8226155756088674,0.0,-3.7539749604767403,-0.8167970679532212,-3.8763580061855536,-2.371832154486265,-1.0601522380942672,-1.5998890682635645,-0.9282699940507563,-1.7492940240037291,-1.06093133056678,-2.0262307391814334,-2.6193945621096555,-1.0550665747196644,-3.906930803135888,-3.2821440191685403,0
-1.0,-0.9762431583476464,-0.8346950491462756,0.0,-3.7402223939454564,-0.6270481398689729,-3.873198975339328,-2.2635503409411597,-1.0601522380942672,-1.6036814572951112,-0.9282699940507563,-1.747617474533659,0.11853731082365264,-2.0316696794015807,-2.5820994801802835,-0.7326967074829818,-3.8567497218414504,-3.098440431181225,0
-1.0,-0.9846887612335812,-0.8467745226836836,0.0,-3.743212353905929,-0.8515843714353333,-3.892555145061637,-2.0902994392689904,-1.0601522380942672,-1.6136247252311298,-1.859625952224198,-1.733579509123891,-1.4540875443635908,-2.02672173432221,-2.6135050535122932,-2.0469738585248423,-3.8567497218414504,-3.9208010242806908,0
-1.0,-0.9856271615542405,-0.8528142594523878,0.0,-3.7303863418192207,-0.7946596930100589,-3.8654150908506213,-2.5883957815764767,-1.637401124519488,-1.5469382281863173,-1.859625952224198,-1.744708033922673,-1.4540875443635908,-2.014963319228941,-2.7038057128179274,-1.922985448049195,-5.638178107793991,-4.012652818274349,0
-1.0,-0.9790583593096246,-0.8346950491462756,0.0,-3.737263666157272,-0.835771960761646,-3.87237064334366,-2.480113968031371,-1.2525685335693406,-1.601741383897981,-2.0924649417675583,-1.740991112342429,-1.8472437581604015,-2.013536260222841,-2.6998742345657614,-2.0568929313628943,-4.9356429696718624,-3.3725606288810472,0
-1.0,-0.9818735602716029,-0.8407347859149796,0.0,-3.74144044866473,-0.7851722466058464,-3.885856754462679,-2.566739418867455,-1.637401124519488,-1.5845737715671562,-0.6954310045073958,-1.7490801784080567,-0.2746189029731582,-2.032675050404123,-2.633131609649577,-0.03340207240033119,-4.208017290902515,-3.6466808265808695,0
-1.0,-0.9743663577063275,-0.8165758388401634,0.0,-3.74917978095796,-0.8484218893005958,-3.8843205505164637,-2.480113968031371,-1.4449848290444143,-1.6140870205882811,-2.0924649417675583,-1.7498825270830192,-1.06093133056678,-2.0270803778816715,-2.68811063493281,-1.6750086270979003,-4.785099725788549,-2.923347948880815,0
-1.0,-0.9677975554617116,-0.8346950491462756,0.0,-3.7218953552462337,-0.7598723895279467,-3.877079412972631,-2.155268527396054,-0.2904870561939727,-1.6082260557213452,-1.859625952224198,-1.7462351766032336,-0.667775116769969,-2.024201209096983,-2.6135050535122932,-0.6186273698453865,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8889719285263202,-0.5206287371736642,0.0,-3.746081549466884,-0.8326094786269085,-3.86908979896866,-2.2635503409411597,-1.637401124519488,-1.5833044182136218,-1.1611089835941169,-1.7432829668731136,-1.8472437581604015,-2.013536260222841,-2.621368010016625,-2.0568929313628943,-4.283288912844172,-2.923347948880815,0
-1.0,-0.8899103288469797,-0.5508274210171846,0.0,-3.7479388226456742,-0.8326094786269085,-3.8617823407258274,-2.176924890105075,-1.637401124519488,-1.5845659360526283,-1.393947973137477,-1.7464210797077382,-1.8472437581604015,-2.013536260222841,-2.6154785014192625,-2.2850316066380847,-4.082564587666421,-2.923347948880815,0
-1.0,-0.8908487291676391,-0.6293439990103374,0.0,-3.7425127532466544,-0.8326094786269085,-3.8736794620361623,-2.285206703650181,-1.637401124519488,-1.5777365015900326,-1.393947973137477,-1.7402070118249642,-1.4540875443635908,-2.0140134774387484,-2.6292155489591846,-1.9031473023730914,-4.76000918514133,-2.923347948880815,0
-1.0,-0.9706127564236898,-0.8467745226836836,0.0,-3.717404168871066,-0.8041471394142713,-3.879282884359801,-2.3501757917772443,-1.4449848290444143,-1.5925033122694814,-1.6267869626808376,-1.7399891744448397,-1.4540875443635908,-2.0253869456614426,-2.6508001354416644,-0.9806735284342761,-4.584375400610798,-2.923347948880815,0
-1.0,-0.9715511567443493,-0.8105361020714592,0.0,-3.7412572199206338,-0.7061101932374096,-3.882489287133883,-2.198581252814096,-1.4449848290444143,-1.608398437040961,-0.6954310045073958,-1.7480622733726572,-0.667775116769969,-2.032866271300786,-2.572278493330755,0.11042448375141949,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9649823544997334,-0.8044963653027553,0.0,-3.7373261305018506,-0.8136345858184837,-3.871651943523889,-2.328519429068223,-1.4449848290444143,-1.599672808062592,-0.46259201496403546,-1.742250805464669,-1.06093133056678,-2.0287395740461656,-2.5919204670298126,-1.1840145216143376,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9706127564236898,-0.8165758388401634,0.0,-3.7387857140201595,-0.8136345858184837,-3.8681937927903385,-2.371832154486265,-1.4449848290444143,-1.6085520131257096,-1.6267869626808376,-1.7432116850078894,-1.4540875443635908,-2.021786314629083,-2.654731613693831,-1.5807774351364086,-4.283288912844172,-2.923347948880815,0
-1.0,-0.8899103288469797,-0.5629068945545928,0.0,-3.7475723651574824,-0.8231220322226961,-3.858870997388111,-2.198581252814096,-1.637401124519488,-1.584391987630107,-1.393947973137477,-1.7444862047580958,-1.06093133056678,-2.014361265663465,-2.6076155449149305,-2.225517169609774,-4.007292965724764,-2.923347948880815,0
-1.0,-0.910555135901487,-0.8044963653027553,0.0,-3.7294368837816325,-0.8199595500879586,-3.874360264313648,-2.306863066359202,-1.0601522380942672,-1.5993844611279617,-1.393947973137477,-1.7512608332289918,0.9048497384172743,-2.0255593784787393,-2.597809975627175,-0.8864423364727841,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9021095330155522,-0.7682579446905309,0.0,-3.7327141797271657,-0.8452594071658583,-3.8758937612925566,-1.960361263014864,-0.8677359426191935,-1.6116689808049436,-1.859625952224198,-1.7553672389208201,-1.4540875443635908,-2.02018974539581,-2.5899470191228433,-2.096569222715101,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9809351599509436,-0.8467745226836836,0.0,-3.736857647917514,-0.5226862294226364,-3.8710469363309743,-2.0469867138509485,-0.8677359426191935,-1.6120466526051926,-1.6267869626808376,-1.7531341206470803,-1.4540875443635908,-2.021906140824153,-2.5958365277202056,-1.4518294882417357,-3.8567497218414504,-3.5562642168683625,0
-1.0,-0.888033528205661,-0.5327082107110723,0.0,-3.747135114745436,-0.8326094786269085,-3.8668646718430413,-2.2418939782321385,-1.637401124519488,-1.5840284197560082,-1.1611089835941169,-1.744477650934269,-1.8472437581604015,-2.013536260222841,-2.6174365317644592,-2.1263264412292564,-4.208017290902515,-2.923347948880815,0
-1.0,-0.9790583593096246,-0.8346950491462756,0.0,-3.7392479501700375,-0.8262845143574336,-3.865194473015174,-2.2635503409411597,-0.8677359426191935,-1.615268616179102,-2.0924649417675583,-1.7387813745204828,-1.06093133056678,-2.018857044299417,-2.6488421050964686,-1.8089161104115994,-4.408741616080266,-3.3725606288810472,0
-1.0,-0.9677975554617116,-0.8044963653027553,0.0,-3.741286369948104,-0.7598723895279467,-3.8758775194887196,-2.2202376155231174,-0.4829033516690463,-1.6068234986208347,-1.6267869626808376,-1.752543906803025,-1.06093133056678,-2.0179522938997043,-2.621368010016625,-1.3575982962802435,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9837503609129218,-0.8346950491462756,0.0,-3.760000687583711,-0.7883347287405839,-3.8879059287134003,-2.1336121646870327,0.0943455347561748,-1.6102460513666605,-0.9282699940507563,-1.7454898534204508,-1.06093133056678,-2.0311745091320565,-2.576209971582921,0.11042448375141949,-3.8567497218414504,-3.8303844145681847,0
-1.0,-0.9743663577063275,-0.8226155756088674,0.0,-3.7373302947914886,-0.8547468535700707,-3.849810777814575,-2.306863066359202,-0.8677359426191935,-1.599083577370087,-1.6267869626808376,-1.7449321441069376,-1.8472437581604015,-2.013536260222841,-2.6488421050964686,-2.6520373016460006,-4.132745668960858,-2.923347948880815,0
-1.0,-0.9762431583476464,-0.8528142594523878,0.0,-3.718376530501666,-0.8484218893005958,-3.8689923481456403,-2.0902994392689904,-0.6753196471441199,-1.6025703813350425,-0.9282699940507563,-1.7434283818781706,-1.4540875443635908,-2.013659009008035,-2.574251941237725,-2.4784535269800942,-3.8567497218414504,-3.098440431181225,0
-1.0,-0.9631055538584146,-0.8346950491462756,0.0,-3.7347234494777615,-0.8231220322226961,-3.865010399238358,-2.306863066359202,-1.4449848290444143,-1.5966968796448613,-0.9282699940507563,-1.7432333546949175,-1.4540875443635908,-2.019836111990846,-2.6135050535122932,-1.78411842831647,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9771815586683057,-0.8286553123775715,0.0,-3.754029096242042,-0.8484218893005958,-3.8711525080559124,-2.2635503409411597,-0.8677359426191935,-1.611078183009533,-2.325303931310919,-1.72928777058248,-1.4540875443635908,-2.0195137920514927,-2.6645526005433595,-2.2751125338000326,-4.584375400610798,-3.1902922251748826,0
-1.0,-0.9790583593096246,-0.8467745226836836,0.0,-3.726567688220677,-0.8167970679532212,-3.865790005822517,-2.0036739884329062,-1.0601522380942672,-1.5963865932695531,-1.1611089835941169,-1.7412180738013026,-1.8472437581604015,-2.013536260222841,-2.574251941237725,-1.9477831301443245,-3.8567497218414504,-3.3725606288810472,0
-1.0,-0.888033528205661,-0.5266684739423684,0.0,-3.746891503801581,-0.8326094786269085,-3.865880689227272,-2.2202376155231174,-1.637401124519488,-1.5873788857681763,-1.1611089835941169,-1.745475597047406,-1.8472437581604015,-2.013536260222841,-2.6135050535122932,-2.156083659743412,-4.132745668960858,-2.923347948880815,0
-1.0,-0.8899103288469797,-0.5447876842484806,0.0,-3.7484281266782027,-0.8326094786269085,-3.8633645631162468,-2.176924890105075,-1.637401124519488,-1.5851959114206784,-1.393947973137477,-1.7460641001266959,-1.8472437581604015,-2.013536260222841,-2.6154785014192625,-2.235436242447826,-4.082564587666421,-2.923347948880815,0
-1.0,-0.9818735602716029,-0.8467745226836836,0.0,-3.730527927666931,-0.8484218893005958,-3.8680286677846665,-2.0902994392689904,-0.6753196471441199,-1.61285214349867,-2.325303931310919,-1.72928777058248,-1.4540875443635908,-2.0215854909362996,-2.633131609649577,-2.235436242447826,-3.9822024250775447,-3.6466808265808695,0
-1.0,-0.8955407307709362,-0.7440989976157145,0.0,-3.727583774892482,-0.7946596930100589,-3.857923558830974,-2.0902994392689904,-1.0601522380942672,-1.6017069076340578,-1.6267869626808376,-1.7452845616486055,-1.06093133056678,-2.018816545550561,-2.597809975627175,-2.091609686296075,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9659207548203927,-0.8226155756088674,0.0,-3.727954396670312,-0.8136345858184837,-3.877692541067464,-2.3501757917772443,-1.4449848290444143,-1.5909424777755061,-0.9282699940507563,-1.741134816582721,-1.06093133056678,-2.027965922689143,-2.6154785014192625,-0.802130217349344,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9246311407113783,-0.8226155756088674,0.0,-3.7176665191182936,-0.829446996492171,-3.8733086075152254,-2.328519429068223,-1.0601522380942672,-1.6007102301860976,-1.6267869626808376,-1.7509608791401288,0.5116935246204635,-2.0290948775026285,-2.6174365317644592,-1.164176375938234,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9856271615542405,-0.8528142594523878,0.0,-3.7472329755519413,-0.8547468535700707,-3.849810777814575,-2.480113968031371,-1.4449848290444143,-1.5945452473554755,-2.325303931310919,-1.72928777058248,-1.8472437581604015,-2.013536260222841,-2.7096952214152896,-2.6520373016460006,-5.412363241969022,-4.012652818274349,0
-1.0,-0.9668591551410521,-0.7742976814592348,0.0,-3.7602213949345535,-0.8231220322226961,-3.8621667300832945,-2.155268527396054,-1.0601522380942672,-1.6073798201523222,-1.6267869626808376,-1.7451089231326933,-1.8472437581604015,-2.013536260222841,-2.621368010016625,-2.1064882955531528,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8889719285263202,-0.5991453151668171,0.0,-3.742190020799667,-0.8420969250311209,-3.8648574555855637,-2.1119558019780116,-1.2525685335693406,-1.6022350213132444,-1.6267869626808376,-1.7519810651952157,-1.4540875443635908,-2.014694023424689,-2.6076155449149305,-2.3495055800854217,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9771815586683057,-0.8467745226836836,0.0,-3.7226386809467127,-0.829446996492171,-3.8708763973906897,-2.198581252814096,-1.2525685335693406,-1.598394052091624,-1.6267869626808376,-1.7374714989651254,-0.667775116769969,-2.024044224256054,-2.6115470231670965,-1.5113439252700462,-3.906930803135888,-3.1902922251748826,0
-1.0,-0.9602903528964363,-0.8226155756088674,0.0,-3.7269653778811582,-0.7788472823363715,-3.889416416470208,-2.4151448799043074,-1.637401124519488,-1.563958532844016,-2.0924649417675583,-1.7392273138693248,-1.06093133056678,-2.028167998920551,-2.6763316177380845,-0.2962575026087036,-5.437453782616241,-2.923347948880815,0
-1.0,-0.9724895570650086,-0.8346950491462756,0.0,-3.7309630959341584,-0.835771960761646,-3.8695066719338,-2.306863066359202,-0.6753196471441199,-1.6098433059199222,-2.325303931310919,-1.72928777058248,-1.4540875443635908,-2.026861183622396,-2.6724001394859185,-1.7097253820310818,-4.734918644494111,-2.923347948880815,0
-1.0,-0.9828119605922623,-0.8467745226836836,0.0,-3.729697151884041,-0.835771960761646,-3.878187916084481,-2.198581252814096,-1.0601522380942672,-1.594158172937793,-1.859625952224198,-1.7469976074336704,-0.667775116769969,-2.02324176451067,-2.621368010016625,-1.2832052499948554,-3.8567497218414504,-3.738532620574527,0
-1.0,-0.968735955782371,-0.8286553123775715,0.0,-3.734371567003305,-0.8104721036837462,-3.8700697211334703,-2.371832154486265,-1.4449848290444143,-1.591878038210148,-1.6267869626808376,-1.7463475168228269,-1.4540875443635908,-2.0257071780364218,-2.654731613693831,-1.3774364419563472,-4.283288912844172,-2.923347948880815,0
-1.0,-0.9875039621955595,-0.8528142594523878,0.0,-3.793427440512287,-0.829446996492171,-3.8659388890243527,-2.3501757917772443,-1.4449848290444143,-1.6003748701642997,-1.6267869626808376,-1.7465071882009289,-1.06093133056678,-2.031777397723282,-2.644910626844302,-1.1740954487762858,-3.8567497218414504,-4.194921221980513,0
-1.0,-0.9837503609129218,-0.8528142594523878,0.0,-3.727829467981156,-0.8073096215490086,-3.8693916258232908,-2.4151448799043074,-1.0601522380942672,-1.6122143326160916,-1.6267869626808376,-1.7403216330642448,-1.06093133056678,-2.022391708297557,-2.656689644039027,-1.2881647864138812,-4.734918644494111,-3.8303844145681847,0
-1.0,-0.9781199589889652,-0.8165758388401634,0.0,-3.753227470486623,-0.8199595500879586,-3.8771552080572023,-2.4151448799043074,-1.2525685335693406,-1.5905193599909946,-0.6954310045073958,-1.747333487582606,-1.06093133056678,-2.0233352873946275,-2.6174365317644592,-1.124500084586027,-3.957111884430326,-3.2821440191685403,0
-1.0,-0.9555983512931391,-0.7863771549966431,0.0,-3.737553084287151,-0.8484218893005958,-3.8698315080105328,-2.5017703307403925,-1.0601522380942672,-1.6105782771826473,-1.6267869626808376,-1.754531815460394,-1.4540875443635908,-2.024885095185921,-2.6782896480832807,-2.116407368391205,-4.734918644494111,-2.923347948880815,0
-1.0,-0.9537215506518203,-0.7622182079218268,0.0,-3.7447114981758047,-0.8452594071658583,-3.869846396330716,-2.5017703307403925,-1.2525685335693406,-1.5981292117005779,-1.393947973137477,-1.7547057432115407,-1.4540875443635908,-2.0277396307109963,-2.6684686612337525,-1.9378640573062726,-4.634556481905236,-2.923347948880815,0
-1.0,-0.9734279573856681,-0.8346950491462756,0.0,-3.739279182342326,-0.8073096215490086,-3.8776587039761377,-2.2418939782321385,-0.8677359426191935,-1.607329672859343,-1.6267869626808376,-1.7569987382520686,-0.667775116769969,-2.025188209533033,-2.6193945621096555,-0.6335059791024639,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9696743561030304,-0.7984566285340512,0.0,-3.748246980078927,-0.8136345858184837,-3.8844491314635037,-2.1119558019780116,-0.6753196471441199,-1.605856596128081,-0.9282699940507563,-1.7550684253418007,-1.4540875443635908,-2.0232952061586453,-2.578168001928118,-0.8219683630254477,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9724895570650086,-0.8044963653027553,0.0,-3.7490840022962737,-0.7092726753721471,-3.8763349969634517,-2.198581252814096,-1.0601522380942672,-1.610946546365463,-0.9282699940507563,-1.7500467605004952,-0.667775116769969,-2.028716193325176,-2.5820994801802835,-0.3508124032179884,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9771815586683057,-0.8165758388401634,0.0,-3.7487529412700087,-0.8231220322226961,-3.879747129252798,-2.4151448799043074,-1.2525685335693406,-1.5916758819353258,-0.6954310045073958,-1.747185791557862,-1.06093133056678,-2.023463881360069,-2.6174365317644592,-1.0203498197864833,-3.957111884430326,-3.1902922251748826,0
-1.0,-0.9631055538584146,-0.8467745226836836,0.0,-3.725526615811042,-0.7978221751447963,-3.8699600889575727,-2.2635503409411597,-1.4449848290444143,-1.6051090880421108,-0.6954310045073958,-1.7454191418101486,-1.06093133056678,-2.021516601311956,-2.5899470191228433,-1.298083859251933,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9546599509724797,-0.8044963653027553,0.0,-3.7374468949013684,-0.835771960761646,-3.8868204348236524,-2.328519429068223,-1.2525685335693406,-1.5960684713797166,-1.1611089835941169,-1.7437614107524975,-1.06093133056678,-2.026973912098595,-2.621368010016625,-1.2187312765475187,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9133703368634652,-0.8105361020714592,0.0,-3.7218245623223782,-0.8326094786269085,-3.8620922884823767,-1.8520794494697583,-0.2904870561939727,-1.6017601891328483,-1.859625952224198,-1.7518692952305444,-1.4540875443635908,-2.0188958729967745,-2.5703204629855585,-2.1064882955531528,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9846887612335812,-0.8346950491462756,0.0,-3.7768015141304083,-0.7661973537974216,-3.8846765167172164,-2.2202376155231174,-0.8677359426191935,-1.605510266385944,-1.6267869626808376,-1.740639835310605,-1.06093133056678,-2.02753337935084,-2.621368010016625,-0.24170260199941845,-4.057474047019202,-3.9208010242806908,0
-1.0,-0.9865655618749001,-0.8528142594523878,0.0,-3.7451903914842366,-0.8515843714353333,-3.897778238478768,-2.5017703307403925,-1.4449848290444143,-1.5905632388723514,-2.0924649417675583,-1.740295971592764,-1.4540875443635908,-2.0283329165061006,-2.6979162042205647,-1.9725808122394537,-5.312001079380145,-4.104504612268006,0
